Interference and Diffraction Data File Wed, Oct 20, 2021 5:44 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.00128	-0.00122
-0.00128	-0.00090
-0.00128	-0.00283
-0.00133	-0.00235
-0.00133	-0.00090
-0.00133	-0.00138
-0.00133	-0.00202
-0.00133	0.00313
-0.00133	-0.00347
-0.00133	0.00007
-0.00133	-0.00073
-0.00133	-0.00444
-0.00133	-0.00138
-0.00133	-0.00267
-0.00133	-0.00154
-0.00139	-0.00653
-0.00139	0.00007
-0.00139	-0.00347
-0.00139	-0.00218
-0.00139	-0.00122
-0.00139	-0.00106
-0.00139	-0.00251
-0.00139	-0.00154
-0.00139	0.00007
-0.00139	-0.00331
-0.00144	-0.00073
-0.00144	-0.00057
-0.00144	-0.00202
-0.00144	-0.00283
-0.00144	-0.00235
-0.00144	-0.00025
-0.00144	0.00039
-0.00144	0.00136
-0.00144	0.00088
-0.00144	0.00088
-0.00144	-0.00235
-0.00150	-0.00041
-0.00150	-0.00122
-0.00150	-0.00073
-0.00150	-0.00057
-0.00150	-0.00154
-0.00150	-0.00218
-0.00150	-0.00057
-0.00150	-0.00041
-0.00150	-0.00106
-0.00150	-0.00009
-0.00156	-0.00073
-0.00156	0.00088
-0.00156	-0.00009
-0.00156	-0.00057
-0.00156	-0.00041
-0.00156	-0.00122
-0.00156	-0.00283
-0.00156	0.00023
-0.00156	-0.00073
-0.00156	0.00120
-0.00156	-0.00025
-0.00161	-0.00009
-0.00161	-0.00090
-0.00161	-0.00041
-0.00161	-0.00363
-0.00161	0.00088
-0.00161	-0.00122
-0.00161	-0.00525
-0.00161	0.00007
-0.00161	-0.00331
-0.00161	0.00007
-0.00161	-0.00283
-0.00167	-0.00057
-0.00167	-0.00235
-0.00167	-0.00025
-0.00167	-0.00186
-0.00167	-0.00267
-0.00167	-0.00073
-0.00167	-0.00122
-0.00167	-0.00009
-0.00167	0.00039
-0.00167	-0.00090
-0.00172	-0.00073
-0.00172	-0.00315
-0.00172	-0.00186
-0.00172	-0.00396
-0.00172	0.00007
-0.00172	0.00039
-0.00172	-0.00235
-0.00172	-0.00122
-0.00172	-0.00057
-0.00172	0.00152
-0.00172	0.00039
-0.00178	-0.00106
-0.00178	0.00039
-0.00178	-0.00009
-0.00178	-0.00331
-0.00178	-0.00525
-0.00178	0.00249
-0.00178	-0.00106
-0.00178	-0.00251
-0.00178	0.00200
-0.00178	-0.00025
-0.00178	0.00039
-0.00183	-0.00202
-0.00183	-0.00025
-0.00183	0.00039
-0.00183	0.00136
-0.00183	-0.00251
-0.00183	-0.00041
-0.00183	-0.00090
-0.00183	0.00055
-0.00183	0.00233
-0.00183	-0.00251
-0.00183	-0.00138
-0.00189	0.00136
-0.00189	-0.00009
-0.00189	-0.00009
-0.00189	0.00136
-0.00189	-0.00041
-0.00189	0.00055
-0.00189	-0.00138
-0.00189	-0.00202
-0.00189	-0.00106
-0.00189	-0.00170
-0.00194	0.00281
-0.00194	-0.00041
-0.00194	0.00217
-0.00194	-0.00251
-0.00194	-0.00090
-0.00194	0.00507
-0.00194	0.00088
-0.00194	-0.00283
-0.00194	-0.00041
-0.00194	-0.00057
-0.00194	-0.00138
-0.00200	-0.00476
-0.00200	-0.00170
-0.00200	0.00055
-0.00200	-0.00412
-0.00200	-0.00122
-0.00200	0.00152
-0.00200	-0.00202
-0.00200	-0.00138
-0.00200	-0.00315
-0.00200	0.00136
-0.00200	0.00120
-0.00206	0.00007
-0.00206	0.00023
-0.00206	0.00007
-0.00206	0.00039
-0.00206	-0.00073
-0.00206	0.00055
-0.00206	-0.00090
-0.00206	-0.00057
-0.00206	-0.00073
-0.00206	-0.00025
-0.00211	0.00072
-0.00211	-0.00025
-0.00211	0.00217
-0.00211	0.00410
-0.00211	-0.00138
-0.00211	-0.00331
-0.00211	0.00120
-0.00211	-0.00073
-0.00211	-0.00154
-0.00211	0.00184
-0.00211	0.00313
-0.00217	0.00055
-0.00217	0.00039
-0.00217	0.00120
-0.00217	-0.00186
-0.00217	0.00184
-0.00217	-0.00025
-0.00217	-0.00090
-0.00217	-0.00041
-0.00217	-0.00283
-0.00217	0.00104
-0.00217	-0.00057
-0.00222	-0.00090
-0.00222	0.00088
-0.00222	-0.00251
-0.00222	0.00345
-0.00222	0.00152
-0.00222	0.00023
-0.00222	0.00039
-0.00222	-0.00025
-0.00222	0.00055
-0.00222	-0.00396
-0.00228	0.00023
-0.00228	0.00168
-0.00228	0.00136
-0.00228	-0.00073
-0.00228	-0.00009
-0.00228	0.00007
-0.00228	-0.00090
-0.00228	0.00055
-0.00228	0.00120
-0.00228	0.00007
-0.00228	0.00184
-0.00233	-0.00202
-0.00233	0.00313
-0.00233	0.00055
-0.00233	-0.00186
-0.00233	0.00055
-0.00233	0.00168
-0.00233	0.00039
-0.00233	0.00072
-0.00233	0.00072
-0.00233	-0.00090
-0.00233	-0.00090
-0.00239	-0.00186
-0.00239	-0.00138
-0.00239	-0.00267
-0.00239	-0.00025
-0.00239	0.00072
-0.00239	-0.00154
-0.00239	0.00072
-0.00239	-0.00154
-0.00239	0.00136
-0.00239	-0.00186
-0.00244	0.00249
-0.00244	0.00007
-0.00244	0.00152
-0.00244	0.00136
-0.00244	-0.00073
-0.00244	-0.00138
-0.00244	-0.00025
-0.00244	-0.00090
-0.00244	0.00184
-0.00244	-0.00041
-0.00244	0.00184
-0.00250	0.00249
-0.00250	0.00072
-0.00250	-0.00057
-0.00250	0.00072
-0.00250	-0.00138
-0.00250	-0.00299
-0.00250	-0.00073
-0.00250	-0.00138
-0.00250	-0.00331
-0.00250	0.00055
-0.00250	0.00088
-0.00256	-0.00057
-0.00256	0.00104
-0.00256	0.00023
-0.00256	-0.00073
-0.00256	-0.00025
-0.00256	-0.00025
-0.00256	-0.00122
-0.00256	0.00072
-0.00256	0.00072
-0.00256	0.00039
-0.00261	-0.00025
-0.00261	0.00200
-0.00261	0.00184
-0.00261	-0.00025
-0.00261	-0.00057
-0.00261	-0.00090
-0.00261	-0.00041
-0.00261	-0.00138
-0.00261	0.00072
-0.00261	-0.00057
-0.00267	-0.00283
-0.00267	-0.00009
-0.00267	-0.00073
-0.00267	-0.00106
-0.00267	0.00152
-0.00267	-0.00025
-0.00267	-0.00122
-0.00267	-0.00025
-0.00267	-0.00025
-0.00267	-0.00154
-0.00272	0.00184
-0.00272	-0.00041
-0.00272	-0.00025
-0.00272	-0.00073
-0.00272	0.00168
-0.00272	0.00297
-0.00272	-0.00041
-0.00272	-0.00041
-0.00272	0.00088
-0.00272	0.00120
-0.00278	-0.00057
-0.00278	-0.00331
-0.00278	0.00120
-0.00278	0.00152
-0.00278	-0.00009
-0.00278	0.00007
-0.00278	0.00072
-0.00278	-0.00025
-0.00278	-0.00090
-0.00278	-0.00202
-0.00278	-0.00073
-0.00283	-0.00331
-0.00283	-0.00218
-0.00283	-0.00476
-0.00283	0.00217
-0.00283	-0.00122
-0.00283	-0.00122
-0.00283	-0.00154
-0.00283	-0.00186
-0.00283	-0.00186
-0.00283	0.00152
-0.00289	0.00023
-0.00289	-0.00315
-0.00289	0.00507
-0.00289	-0.00025
-0.00289	0.00088
-0.00289	-0.00299
-0.00289	-0.00138
-0.00289	0.00136
-0.00289	0.00039
-0.00289	-0.00090
-0.00294	-0.00090
-0.00294	0.00023
-0.00294	-0.00073
-0.00294	-0.00170
-0.00294	-0.00283
-0.00294	-0.00041
-0.00294	-0.00041
-0.00294	0.00039
-0.00294	-0.00057
-0.00294	0.00055
-0.00300	-0.00267
-0.00300	-0.00009
-0.00300	-0.00041
-0.00300	0.00072
-0.00300	-0.00057
-0.00300	-0.00025
-0.00300	-0.00106
-0.00300	-0.00106
-0.00300	-0.00202
-0.00300	-0.00186
-0.00306	0.00007
-0.00306	-0.00106
-0.00306	-0.00090
-0.00306	-0.00299
-0.00306	-0.00396
-0.00306	-0.00218
-0.00306	-0.00138
-0.00306	-0.00154
-0.00306	-0.00315
-0.00306	-0.00009
-0.00311	-0.00186
-0.00311	-0.00347
-0.00311	-0.00122
-0.00311	-0.00331
-0.00311	-0.00057
-0.00311	-0.00218
-0.00311	-0.00251
-0.00311	-0.00363
-0.00311	-0.00186
-0.00311	-0.00138
-0.00317	-0.00235
-0.00317	-0.00090
-0.00317	0.00442
-0.00317	-0.00267
-0.00317	-0.00090
-0.00317	-0.00073
-0.00317	0.00200
-0.00317	-0.00380
-0.00317	-0.00106
-0.00317	-0.00057
-0.00317	-0.00041
-0.00322	-0.00267
-0.00322	-0.00073
-0.00322	-0.00363
-0.00322	-0.00154
-0.00322	-0.00460
-0.00322	-0.00331
-0.00322	-0.00090
-0.00322	0.00055
-0.00322	-0.00267
-0.00322	-0.00267
-0.00322	-0.00025
-0.00328	0.00072
-0.00328	-0.00154
-0.00328	-0.00138
-0.00328	-0.00331
-0.00328	-0.00218
-0.00328	0.00039
-0.00328	-0.00090
-0.00328	-0.00235
-0.00328	-0.00057
-0.00328	-0.00202
-0.00328	-0.00202
-0.00333	-0.00412
-0.00333	-0.00170
-0.00333	-0.00122
-0.00333	-0.00202
-0.00333	-0.00138
-0.00333	-0.00331
-0.00333	-0.00170
-0.00333	-0.00299
-0.00333	-0.00267
-0.00333	-0.00218
-0.00339	-0.00202
-0.00339	-0.00283
-0.00339	-0.00154
-0.00339	-0.00122
-0.00339	0.00120
-0.00339	-0.00138
-0.00339	-0.00541
-0.00339	-0.00686
-0.00339	-0.00315
-0.00339	-0.00090
-0.00339	-0.00267
-0.00344	-0.00122
-0.00344	-0.00267
-0.00344	-0.00347
-0.00344	-0.00331
-0.00344	-0.00122
-0.00344	-0.00299
-0.00344	-0.00396
-0.00344	-0.00186
-0.00344	-0.00283
-0.00344	-0.00380
-0.00350	-0.00122
-0.00350	-0.00251
-0.00350	-0.00154
-0.00350	-0.00283
-0.00350	-0.00283
-0.00350	0.00055
-0.00350	-0.00396
-0.00350	-0.00041
-0.00350	-0.00122
-0.00350	-0.00283
-0.00350	-0.00315
-0.00356	-0.00090
-0.00356	-0.00122
-0.00356	-0.00122
-0.00356	-0.00202
-0.00356	-0.00090
-0.00356	-0.00138
-0.00356	-0.00154
-0.00356	0.00120
-0.00356	-0.00331
-0.00356	-0.00315
-0.00356	-0.00186
-0.00361	-0.00186
-0.00361	-0.00090
-0.00361	-0.00476
-0.00361	-0.00444
-0.00361	-0.00025
-0.00361	-0.00025
-0.00361	-0.00315
-0.00361	-0.00186
-0.00361	-0.00009
-0.00361	0.00168
-0.00361	-0.00267
-0.00367	0.00152
-0.00367	-0.00299
-0.00367	-0.00315
-0.00367	-0.00138
-0.00367	-0.00106
-0.00367	-0.00315
-0.00367	-0.00315
-0.00367	-0.00460
-0.00367	-0.00492
-0.00367	-0.00428
-0.00367	0.00007
-0.00372	-0.00090
-0.00372	-0.00331
-0.00372	-0.00122
-0.00372	0.00168
-0.00372	-0.00122
-0.00372	-0.00090
-0.00372	-0.00186
-0.00372	-0.00170
-0.00372	-0.00218
-0.00372	-0.00202
-0.00372	-0.00154
-0.00378	0.00039
-0.00378	0.00055
-0.00378	0.00168
-0.00378	-0.00444
-0.00378	-0.00073
-0.00378	-0.00202
-0.00378	0.00023
-0.00378	-0.00589
-0.00378	-0.00202
-0.00378	-0.00412
-0.00378	0.00039
-0.00383	-0.00186
-0.00383	-0.00154
-0.00383	-0.00202
-0.00383	-0.00299
-0.00383	-0.00009
-0.00383	0.00023
-0.00383	-0.00090
-0.00383	-0.00202
-0.00383	-0.00315
-0.00383	-0.00073
-0.00383	-0.00041
-0.00389	-0.00090
-0.00389	-0.00283
-0.00389	0.00104
-0.00389	0.00007
-0.00389	-0.00380
-0.00389	-0.00122
-0.00389	-0.00186
-0.00389	-0.00170
-0.00389	-0.00073
-0.00389	-0.00154
-0.00389	0.00104
-0.00394	-0.00202
-0.00394	-0.00363
-0.00394	0.00329
-0.00394	0.00152
-0.00394	-0.00299
-0.00394	0.00249
-0.00394	-0.00057
-0.00394	-0.00106
-0.00394	-0.00090
-0.00394	-0.00267
-0.00394	-0.00041
-0.00400	0.00120
-0.00400	0.00055
-0.00400	-0.00009
-0.00400	-0.00106
-0.00400	0.00265
-0.00400	0.00039
-0.00400	0.00055
-0.00400	0.00072
-0.00400	-0.00138
-0.00400	-0.00025
-0.00406	0.00120
-0.00406	0.00055
-0.00406	0.00200
-0.00406	0.00120
-0.00406	0.00104
-0.00406	0.00120
-0.00406	0.00039
-0.00406	-0.00073
-0.00406	0.00104
-0.00406	0.00184
-0.00406	0.00152
-0.00406	0.00152
-0.00411	0.00184
-0.00411	-0.00025
-0.00411	-0.00041
-0.00411	0.00329
-0.00411	0.00120
-0.00411	0.00072
-0.00411	-0.00057
-0.00411	0.00152
-0.00411	-0.00218
-0.00411	-0.00331
-0.00411	-0.00025
-0.00417	0.00313
-0.00417	0.00072
-0.00417	-0.00202
-0.00417	0.00200
-0.00417	-0.00267
-0.00417	0.00072
-0.00417	0.00072
-0.00417	-0.00122
-0.00417	0.00168
-0.00417	0.00152
-0.00422	0.00023
-0.00422	0.00072
-0.00422	0.00217
-0.00422	-0.00025
-0.00422	0.00039
-0.00422	0.00088
-0.00422	-0.00025
-0.00422	0.00200
-0.00422	0.00152
-0.00422	0.00072
-0.00422	-0.00106
-0.00428	0.00104
-0.00428	0.00249
-0.00428	0.00329
-0.00428	0.00007
-0.00428	0.00136
-0.00428	0.00200
-0.00428	0.00023
-0.00428	-0.00025
-0.00428	-0.00025
-0.00428	0.00023
-0.00428	-0.00186
-0.00433	-0.00057
-0.00433	0.00120
-0.00433	0.00329
-0.00433	0.00023
-0.00433	-0.00073
-0.00433	-0.00041
-0.00433	0.00249
-0.00433	0.00249
-0.00433	-0.00009
-0.00433	-0.00009
-0.00439	-0.00073
-0.00439	0.00104
-0.00439	0.00233
-0.00439	0.00136
-0.00439	0.00233
-0.00439	0.00152
-0.00439	0.00265
-0.00439	0.00023
-0.00439	0.00072
-0.00439	0.00265
-0.00444	0.00378
-0.00444	0.00297
-0.00444	0.00458
-0.00444	-0.00363
-0.00444	0.00249
-0.00444	0.00184
-0.00444	0.00378
-0.00444	0.00200
-0.00444	0.00313
-0.00444	0.00152
-0.00444	-0.00122
-0.00450	0.00120
-0.00450	0.00217
-0.00450	-0.00025
-0.00450	0.00088
-0.00450	0.00023
-0.00450	-0.00009
-0.00450	0.00410
-0.00450	0.00039
-0.00450	0.00120
-0.00450	-0.00090
-0.00450	0.00233
-0.00456	0.00007
-0.00456	0.00233
-0.00456	0.00007
-0.00456	0.00152
-0.00456	0.00265
-0.00456	0.00297
-0.00456	0.00539
-0.00456	0.00200
-0.00456	0.00249
-0.00456	0.00281
-0.00461	0.00055
-0.00461	0.00088
-0.00461	0.00329
-0.00461	0.00152
-0.00461	0.00539
-0.00461	0.00281
-0.00461	-0.00573
-0.00461	0.00184
-0.00461	0.00007
-0.00461	0.00152
-0.00461	0.00281
-0.00467	0.00007
-0.00467	-0.00025
-0.00467	-0.00202
-0.00467	0.00168
-0.00467	-0.00122
-0.00467	0.00168
-0.00467	0.00152
-0.00467	0.00313
-0.00467	-0.00090
-0.00467	0.00104
-0.00472	0.00281
-0.00472	0.00217
-0.00472	0.00007
-0.00472	-0.00331
-0.00472	0.00039
-0.00472	0.00104
-0.00472	-0.00621
-0.00472	0.00426
-0.00472	0.00281
-0.00472	0.00200
-0.00472	0.00039
-0.00478	0.00136
-0.00478	0.00039
-0.00478	0.00055
-0.00478	0.00200
-0.00478	0.00378
-0.00478	0.00313
-0.00478	0.00458
-0.00478	0.00394
-0.00478	-0.00025
-0.00478	0.00587
-0.00483	0.00184
-0.00483	0.00329
-0.00483	0.00152
-0.00483	0.00716
-0.00483	0.00265
-0.00483	0.00249
-0.00483	0.00055
-0.00483	0.00088
-0.00483	0.00265
-0.00483	0.00217
-0.00483	0.00265
-0.00489	-0.00009
-0.00489	0.00007
-0.00489	0.00088
-0.00489	0.00233
-0.00489	0.00168
-0.00489	0.00265
-0.00489	0.00055
-0.00489	-0.00025
-0.00489	0.00233
-0.00489	0.00136
-0.00494	0.00233
-0.00494	0.00184
-0.00494	0.00104
-0.00494	0.00055
-0.00494	0.00378
-0.00494	0.00362
-0.00494	0.00168
-0.00494	0.00265
-0.00494	0.00152
-0.00494	0.00072
-0.00494	-0.00331
-0.00500	0.00313
-0.00500	0.00120
-0.00500	0.00055
-0.00500	0.00007
-0.00500	0.00200
-0.00500	0.00136
-0.00500	0.00329
-0.00500	0.00426
-0.00500	0.00136
-0.00500	0.00217
-0.00506	0.00120
-0.00506	0.00088
-0.00506	0.00184
-0.00506	0.00233
-0.00506	0.00072
-0.00506	0.00152
-0.00506	-0.00041
-0.00506	-0.00073
-0.00506	0.00039
-0.00506	0.00072
-0.00506	0.00233
-0.00511	-0.00025
-0.00511	0.00362
-0.00511	0.00168
-0.00511	0.00136
-0.00511	0.00362
-0.00511	-0.00025
-0.00511	0.00329
-0.00511	0.00265
-0.00511	0.00281
-0.00511	0.00362
-0.00517	0.00136
-0.00517	-0.00154
-0.00517	-0.00073
-0.00517	0.00233
-0.00517	0.00329
-0.00517	0.00233
-0.00517	0.00104
-0.00517	-0.00106
-0.00517	0.00120
-0.00517	0.00023
-0.00522	0.00039
-0.00522	0.00168
-0.00522	0.00007
-0.00522	0.00265
-0.00522	0.00233
-0.00522	0.00217
-0.00522	0.00039
-0.00522	0.00168
-0.00522	0.00233
-0.00522	0.00168
-0.00528	0.00023
-0.00528	0.00217
-0.00528	-0.00025
-0.00528	0.00088
-0.00528	0.00088
-0.00528	0.00072
-0.00528	0.00217
-0.00528	0.00072
-0.00528	0.00265
-0.00528	0.00152
-0.00528	0.00104
-0.00533	0.00652
-0.00533	0.00120
-0.00533	-0.00154
-0.00533	0.00249
-0.00533	0.00023
-0.00533	0.00104
-0.00533	-0.00057
-0.00533	0.00168
-0.00533	0.00152
-0.00533	-0.00122
-0.00539	-0.00170
-0.00539	0.00007
-0.00539	0.00072
-0.00539	0.00055
-0.00539	0.00345
-0.00539	-0.00009
-0.00539	0.00297
-0.00539	0.00297
-0.00539	0.00184
-0.00539	0.00233
-0.00544	-0.00202
-0.00544	-0.00041
-0.00544	-0.00090
-0.00544	0.00184
-0.00544	0.00281
-0.00544	-0.00041
-0.00544	0.00104
-0.00544	0.00088
-0.00544	0.00088
-0.00544	-0.00170
-0.00544	-0.00138
-0.00550	0.00217
-0.00550	-0.00073
-0.00550	0.00088
-0.00550	0.00217
-0.00550	-0.00218
-0.00550	0.00088
-0.00550	0.00136
-0.00550	0.00120
-0.00550	-0.00090
-0.00550	-0.00363
-0.00556	0.00152
-0.00556	0.00217
-0.00556	-0.00218
-0.00556	-0.00186
-0.00556	0.00039
-0.00556	0.00265
-0.00556	0.00394
-0.00556	0.00184
-0.00556	0.00426
-0.00556	0.00200
-0.00556	0.00764
-0.00561	0.00184
-0.00561	0.00088
-0.00561	0.00136
-0.00561	0.00120
-0.00561	0.00152
-0.00561	0.00474
-0.00561	0.00184
-0.00561	0.00313
-0.00561	0.00136
-0.00561	0.00362
-0.00567	0.00072
-0.00567	-0.00138
-0.00567	-0.00122
-0.00567	0.00200
-0.00567	0.00023
-0.00567	0.00152
-0.00567	0.00442
-0.00567	0.00217
-0.00567	0.00184
-0.00567	-0.00009
-0.00567	0.00378
-0.00572	0.00200
-0.00572	0.00313
-0.00572	0.00297
-0.00572	0.00362
-0.00572	0.00345
-0.00572	0.00152
-0.00572	0.00362
-0.00572	0.00362
-0.00572	0.00265
-0.00572	0.00458
-0.00578	0.00442
-0.00578	0.00442
-0.00578	0.00442
-0.00578	0.00394
-0.00578	0.00700
-0.00578	0.00507
-0.00578	0.00362
-0.00578	0.00442
-0.00578	0.00313
-0.00578	0.00394
-0.00578	0.00200
-0.00583	0.00523
-0.00583	0.00200
-0.00583	0.00458
-0.00583	0.00313
-0.00583	0.00313
-0.00583	0.00329
-0.00583	0.00458
-0.00583	0.00088
-0.00583	0.00281
-0.00583	0.00845
-0.00589	0.00442
-0.00589	0.00748
-0.00589	0.00684
-0.00589	0.00861
-0.00589	0.00893
-0.00589	0.00732
-0.00589	0.00716
-0.00589	0.00619
-0.00589	0.00925
-0.00589	0.00942
-0.00589	0.00909
-0.00594	0.00958
-0.00594	0.00861
-0.00594	0.00764
-0.00594	0.00748
-0.00594	0.00813
-0.00594	0.00942
-0.00594	0.00797
-0.00594	0.00764
-0.00594	0.00732
-0.00594	0.00893
-0.00594	0.00539
-0.00600	0.00958
-0.00600	0.00668
-0.00600	0.00764
-0.00600	0.00829
-0.00600	0.00845
-0.00600	0.00813
-0.00600	0.00797
-0.00600	0.00684
-0.00600	0.00974
-0.00600	0.00958
-0.00600	0.00958
-0.00606	0.01167
-0.00606	0.01183
-0.00606	0.01280
-0.00606	0.01457
-0.00606	0.01360
-0.00606	0.01328
-0.00606	0.01393
-0.00606	0.01715
-0.00606	0.01377
-0.00606	0.01473
-0.00611	0.01683
-0.00611	0.01264
-0.00611	0.01683
-0.00611	0.01489
-0.00611	0.01489
-0.00611	0.01538
-0.00611	0.01763
-0.00611	0.01377
-0.00611	0.01360
-0.00611	0.01344
-0.00611	0.01344
-0.00617	0.01248
-0.00617	0.01441
-0.00617	0.01264
-0.00617	0.01264
-0.00617	0.01457
-0.00617	0.01554
-0.00617	0.01280
-0.00617	0.01683
-0.00617	0.01683
-0.00617	0.01763
-0.00617	0.01811
-0.00622	0.01795
-0.00622	0.01699
-0.00622	0.02085
-0.00622	0.02053
-0.00622	0.02424
-0.00622	0.02971
-0.00622	0.02375
-0.00622	0.02214
-0.00622	0.02456
-0.00622	0.02536
-0.00622	0.02504
-0.00628	0.02553
-0.00628	0.02488
-0.00628	0.02440
-0.00628	0.02472
-0.00628	0.02553
-0.00628	0.02166
-0.00628	0.02375
-0.00628	0.02053
-0.00628	0.02182
-0.00628	0.01924
-0.00633	0.02118
-0.00633	0.02134
-0.00633	0.01908
-0.00633	0.02053
-0.00633	0.01860
-0.00633	0.02279
-0.00633	0.02069
-0.00633	0.02633
-0.00633	0.02375
-0.00633	0.02488
-0.00633	0.02681
-0.00633	0.02955
-0.00639	0.03181
-0.00639	0.03052
-0.00639	0.03326
-0.00639	0.03326
-0.00639	0.03535
-0.00639	0.03519
-0.00639	0.03616
-0.00639	0.03761
-0.00639	0.03632
